id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
685361,SXSW Central Austin Gem - Casa Grande - 4BR/3.5 BA,3495665,Laura,,78703,30.2803,-97.75612,Entire home/apt,1086,2,41,2024-10-20,0.28,1,365,4,
687675,Comfy 3/2 Home on UT shuttle,3509782,Meaghan,,78731,30.3513,-97.76011,Entire home/apt,,2,65,2020-01-02,0.45,1,0,0,
692220,My Treehouse Home in South Austin,3539325,Garret,,78704,30.23537,-97.75171,Entire home/apt,59,28,68,2025-02-07,0.45,2,306,4,
693890,"Beautiful duplex, perfect for SXSW!",3547591,Alana,,78704,30.24313,-97.74225,Entire home/apt,,2,0,,,1,0,0,
698373,Entire Home in South Austin,3579720,Ryan,,78704,30.25689,-97.74658,Private room,,3,0,,,2,0,0,
699018,"Near Downtown -Walk to Cafes, Parks, Trails",3584580,Katherine,,78731,30.31268,-97.75381,Entire home/apt,204,2,68,2025-02-20,0.46,3,300,4,
699485,1 rm in house - 10 mi from SXSW!!,3587826,David,,78745,30.19411,-97.78186,Entire home/apt,,1,0,,,1,0,0,
701300,Charming garden home for F1 weekend,3598921,David,,78759,30.37102,-97.74446,Entire home/apt,,2,0,,,1,0,0,
701392,Central ATX Private Paradise - 3BR/2BA close to DT,2207307,Elizabeth & Mike,,78705,30.2991,-97.74167,Entire home/apt,,2,142,2020-03-11,0.97,1,0,0,
702474,"South Central Apartment, Formula 1",3605974,Courtney,,78704,30.2307,-97.76556,Private room,,1,0,,,1,0,0,
702825,Cozy Mod Casa: close to SXSW/Downtown/S Congress.,3608356,Larry,,78704,30.23573,-97.76233,Entire home/apt,311,3,291,2025-03-02,1.97,1,342,23,
704589,"Waterfront 1-bed, 2 mi. to Downtown",3619116,Amy,,78741,30.24618,-97.72823,Entire home/apt,315,2,56,2025-03-10,0.37,1,1,5,
705858,Walk to SOCO from Your Retreat with Heated Pool,3626574,Bill,,78704,30.24654,-97.74713,Entire home/apt,304,1,1005,2025-03-12,6.68,6,307,83,
710276,SXSW SPECIAL - Lovely 2BD HOME,1208231,Nadia,,78704,30.24187,-97.77914,Entire home/apt,,5,4,2015-10-24,0.03,1,0,0,
711149,Big Hollow,3659932,Ken,,78734,30.3999,-97.91374,Entire home/apt,880,1,0,,,1,358,0,
714922,Treetop Guesthouse Monthly Rental * $89 nightly,3295530,Susan,,78704,30.24103,-97.76325,Entire home/apt,89,30,94,2024-11-06,0.63,1,0,2,
716119,Secluded Decompression Oasis,3600437,Jake,,78754,30.33652,-97.65128,Entire home/apt,,1,265,2022-02-27,1.76,1,0,0,
719298,Hip EastAustin Downtown House,2989155,Louis,,78702,30.26715,-97.72527,Entire home/apt,,4,0,,,1,0,0,
720315,Waterfront Condo on Lady Bird Lake,393905,David,,78741,30.24538,-97.72945,Entire home/apt,,2,148,2025-02-24,1.03,1,2,12,
720369,3BD Row Home in Heart of City,3718168,Caren,,78723,30.29409,-97.704,Entire home/apt,235,3,86,2025-01-02,0.59,1,52,4,
726770,Peaceful Cntrl Austin Private Room & Bath 30 Days+,1345415,Melissa,,78722,30.30148,-97.71339,Private room,58,30,22,2024-12-09,0.15,2,177,2,
727593,Luxery Lakefront House w/City Views,3769789,Chris,,78746,30.29727,-97.7892,Entire home/apt,695,360,6,2014-04-28,0.04,2,363,0,
727662,Amazing SoCo 2 bedroom house w/ giant fenced yard,1192714,Lisa,,78704,30.24039,-97.74363,Entire home/apt,195,7,48,2020-02-29,0.32,1,304,0,
728728,Fab F1/ACL with international FLAIR,3781862,Victoria,,78744,30.19554,-97.69451,Private room,33,30,53,2024-08-14,0.36,1,362,2,
729271,"Modern, Sunny Condo off South 1st",3787052,Carol,,78704,30.238,-97.76486,Entire home/apt,,4,7,2018-03-13,0.05,1,0,0,
731024,"Fabulous  House, walk downtown!",1735494,Steph And Joey,,78702,30.25275,-97.72917,Entire home/apt,538,2,37,2024-10-21,0.25,2,2,3,
731070,"Stunning, Modern Two-Story House - Monthly Rental.",3803498,Arnoldo,,78704,30.24182,-97.75476,Entire home/apt,360,28,18,2019-04-28,0.14,1,4,0,
733203,Elegant Historic Estate: Professionally Designed.,3820555,Justin&Becca,,78702,30.27221,-97.72846,Entire home/apt,1500,2,326,2025-01-01,2.17,3,235,18,
735592,Casita de Piscina,263280,Cristen,,78737,30.22242,-97.91042,Entire home/apt,166,1,76,2025-03-14,2.28,1,331,29,
735659,4 BR 3.5 BA Home in Golf Community,3837842,Catherine,,78738,30.32518,-97.97659,Entire home/apt,,3,0,,,1,0,0,
736279,2 Miles From The Domain & Whole Foods!,3842544,Laura,,78759,30.41276,-97.72443,Private room,70,30,21,2024-11-25,0.15,1,196,1,
742593,Cool Updated Craftsman Bungalow in Hyde Park.,2862517,Robert,,78751,30.31197,-97.72955,Entire home/apt,,3,173,2025-02-18,1.18,3,161,16,
746317,Minutes to Zilker Park+ Barton Springs. Pet's ok.,1840480,Philip,,78704,30.25909,-97.77017,Entire home/apt,211,4,105,2024-10-14,0.72,14,194,9,
747499,Charming Cottage Close to Downtown,3924382,Phillip,,78703,30.28026,-97.75703,Entire home/apt,298,3,142,2025-03-05,0.95,1,322,28,
826750,Luxe Ranch Vibe in Austin-5BR 3200SF Deck Fire Pit,3584580,Katherine,,78726,30.44262,-97.82678,Entire home/apt,272,2,60,2024-09-02,0.56,3,318,5,
839470,"Cute, cozy room in Barton Hills",889533,Sandra,,78704,30.24565,-97.77877,Private room,,1,0,,,1,0,0,
846780,deco chic 2/1 cottage - zilker/sola,4421865,Tina,,78704,30.25222,-97.7704,Entire home/apt,146,3,230,2023-10-29,1.56,1,73,0,
850518,Prime east-side location,3354999,Mollie,,78702,30.26379,-97.72015,Entire home/apt,,2,127,2023-12-18,0.87,2,0,0,
860402,Austin Downtown Urban Oasis - 2 br 1 1/2 bath,4506424,Abigail,,78701,30.26986,-97.7485,Entire home/apt,130,30,9,2021-10-26,0.07,1,317,0,
867806,Beautiful Allandale Flat,245617,Peter,,78756,30.33229,-97.74462,Entire home/apt,97,30,6,2025-03-03,0.05,2,96,1,
870943,"Paramount Oaks Cabin, 200 yr Live Oak/Nature/Hike!",2791060,Neal,,78704,30.24997,-97.77983,Entire home/apt,114,30,27,2024-12-01,0.22,1,68,4,
878464,SXSW Haven: Bungalow in the Heart of East Austin,4160337,Amenity,,78702,30.27787,-97.71919,Entire home/apt,,2,3,2019-03-14,0.02,1,0,0,
879070,Harmony House (1 room w/ 2 beds) Central Austin,582827,Troy,,78731,30.32095,-97.75126,Private room,96,30,165,2020-03-08,1.13,2,177,0,
883802,"Urban Homestead, 5 minutes to downtown",880571,Angel,,78702,30.27188,-97.72466,Private room,100,2,459,2025-02-09,3.12,5,72,27,
883970,Modern Apt-So.Congress/Travis Heights,4681431,Susan,,78704,30.24563,-97.7484,Entire home/apt,152,2,45,2024-11-11,0.39,1,250,8,
890163,Modern Crash Pad on Holly St.,4725234,Roman,,78702,30.25233,-97.72403,Entire home/apt,213,2,384,2025-02-25,3.05,3,78,47,
894743,Tucked Away SoCo Treehouse - 78704,3539325,Garret,,78704,30.23419,-97.75288,Entire home/apt,54,30,53,2023-09-14,0.36,2,324,0,
895352,East Austin House SXSW,3701946,Kristin,,78702,30.28209,-97.70628,Entire home/apt,,3,6,2018-03-14,0.04,1,0,0,
900420,SXSW House Rental- East Central,4808690,Leigh,,78723,30.2917,-97.70521,Entire home/apt,,5,0,,,1,0,0,
904354,Rare Wild West-style compound nr DT,1772568,David,,78702,30.25878,-97.7233,Entire home/apt,857,2,276,2025-02-23,1.89,1,327,13,
910250,"""5 minutes from everything Austin..."" -Super comfy",4882441,Valentina,,78704,30.26227,-97.76355,Entire home/apt,222,3,104,2024-11-24,0.72,2,181,9,
914572,Rockstar Living! 3 mins to Dtwn,4908867,Cassie,,78703,30.30297,-97.7667,Entire home/apt,1200,1,0,,,1,365,0,
916900,2br E Austin home in heart of SXSW!,1752578,Kerstin,,78702,30.25526,-97.73167,Entire home/apt,,3,2,2013-03-18,0.01,1,0,0,
917823,Beautiful mid-century modern home in Wooten park,4918228,Kevin,,78757,30.3614,-97.71967,Entire home/apt,,2,148,2022-09-07,1.97,2,0,0,
917932,The Railyard Oasis Located Downtown Walk Score 99!,4929310,Ryan,,78701,30.26584,-97.73999,Entire home/apt,1178,1,319,2025-02-04,2.17,28,350,20,
917990,Bouldin Cottage walk to Downtown,531267,Shelley,,78704,30.25455,-97.75679,Entire home/apt,88,30,5,2024-01-28,0.03,4,13,0,
918204,Heart of Austin /Mins from SOCO/ZILKER/Downtown,4094761,Laura,,78704,30.23656,-97.77935,Entire home/apt,146,14,415,2024-11-30,3.10,3,69,23,
918617,"New Resort Style Pool, Gym, Wifi !",4933902,Lauren & Andrew,,78753,30.39562,-97.66868,Private room,,1,0,,,1,0,0,
923894,Newly Remodeled 3BR Bungalow-5 min from Downtown!,3178090,Michael,,78702,30.25419,-97.70856,Entire home/apt,,3,6,2016-03-23,0.04,1,0,0,
925943,SXSW Housing!,4981882,Jim,,78753,30.37784,-97.68606,Entire home/apt,,1,0,,,1,0,0,
925980,Luxury Hill Country Condo Awaits...,3175045,Ryan,,78749,30.22547,-97.86482,Private room,,3,1,2013-03-14,0.01,1,0,0,
929974,Cozy Artist Condo in the Heart of South Lamar,5008436,Susan Elliott,,78704,30.23581,-97.78312,Private room,96,2,14,2024-03-18,0.10,1,360,1,
931667,Quiet and Convenient for SXSW,3084105,Terry,,78704,30.24605,-97.74351,Entire home/apt,,2,6,2015-03-22,0.04,1,0,0,
932231,Central Austin Luxury Guest House,1335409,Eric,,78703,30.27887,-97.75649,Entire home/apt,225,3,76,2025-03-01,0.52,2,0,10,
933868,Entire House in Travis Heights Oasis,1977547,Katherine,,78704,30.24285,-97.7388,Entire home/apt,160,30,10,2025-02-22,0.07,1,340,1,
934471,Big bright room in Old West Austin/Clarksville,5041228,Andrea,,78701,30.27438,-97.74925,Private room,,2,3,2017-03-13,0.02,1,0,0,
935855,Relaxing Modern Farmhouse in Bouldin,5047533,Amanda,,78704,30.24889,-97.76185,Entire home/apt,,2,6,2022-06-19,0.04,1,0,0,
936349,"Near Apple, Dell, ebay w/breakfast",2121044,J,,78729,30.45601,-97.7552,Private room,99,2,41,2017-09-04,0.28,1,345,0,
937157,Contemporary 3br Townhome with king and garage,5059228,Raul Erik,,78741,30.24509,-97.73328,Entire home/apt,249,30,103,2024-03-23,0.70,3,214,1,
939240,"Modern Studio Cottage, Monthly Rental",336136,Michael,,78751,30.32034,-97.72185,Entire home/apt,,90,54,2020-03-28,0.37,1,0,0,
940002,"2000's Bungalow 
South Austin (Congress)",5079721,Matt,,78745,30.21128,-97.76238,Entire home/apt,,1,17,2024-04-08,0.12,1,0,1,
942734,Clarksville Guest House - Downtown,3536176,David,,78703,30.27889,-97.76001,Entire home/apt,1000,1,7,2019-03-14,0.05,1,365,0,
942883,UT/ Dntn Pied-a-terre w/Balcony/Views Cvd Pkg,1343838,Guadalupe,,78705,30.29738,-97.73494,Entire home/apt,71,7,203,2024-12-18,1.45,1,15,5,
944120,Stylish Southshore Townhome,5110061,Dylan,,78741,30.24266,-97.73039,Entire home/apt,172,30,27,2025-02-23,0.18,1,142,24,
946813,Upper East Side SXSW Retreat,5130794,Rob,,78723,30.31371,-97.69227,Entire home/apt,,5,0,,,1,0,0,
947412,South Austin Charmer 10mins dwntwn,4437388,Stacey,,78745,30.20196,-97.79572,Entire home/apt,131,2,69,2024-01-12,0.52,6,93,0,
947423,East DT Austin home for SXSW!!,5134988,Ben,,78702,30.25977,-97.69713,Private room,,3,0,,,1,0,0,
949922,"Vintage Airstream in East Austin, Texas",5152543,Marcella,,78723,30.29757,-97.68266,Entire home/apt,75,1,1235,2025-02-19,8.43,2,315,67,
953071,Bright E 6th St Downtown Loft,5173278,Luis,,78702,30.25981,-97.7185,Entire home/apt,,1,71,2019-05-08,0.49,1,0,0,
954116,Tiny House- Best central location!,5181843,Amy,,78704,30.2441,-97.73885,Entire home/apt,248,2,243,2024-10-19,1.66,1,266,2,
955519,Birchwood Beauty in SxSAustin,1568741,Jim O',,78745,30.20976,-97.76864,Entire home/apt,,3,0,,,19,364,0,
955612,EastSide Downtown Super Huge Yard Arcade Bar FUN,5192335,Belinda,,78741,30.21830940246582,-97.72653198242188,Entire home/apt,,1,182,2025-02-23,1.35,3,245,15,
957405,Entire 2nd Floor of Home for 4 ppl,5206723,Jeannette,,78746,30.3209,-97.83023,Private room,,1,0,,,1,0,0,
959270,Gorgeous Guest House in Zilker,5220633,Esteban,,78704,30.25575,-97.76767,Entire home/apt,126,1,452,2025-02-23,3.10,2,71,71,
959630,"Modern, Spacious Zilker apartment",5215945,John And Melissa,,78704,30.25473,-97.76774,Entire home/apt,186,3,188,2024-10-20,1.30,1,252,6,
960315,Beautiful 5 room hardwood home!,4717260,Tony,,78752,30.32398,-97.7161,Entire home/apt,257,2,232,2024-10-07,1.60,2,337,7,
960376,Sunny Room in Central East Austin,4845892,Will,,78702,30.27298,-97.71074,Private room,,2,9,2016-10-09,0.08,1,0,0,
967451,Clean Barton Springs Condo Rental,5278146,Melanie,,78704,30.26269,-97.77509,Entire home/apt,121,2,86,2025-03-01,0.59,1,166,27,
968817,CampEZ-8 in SxSAustin TX,1568741,Jim O',,78745,30.20901,-97.76891,Entire home/apt,24,2,30,2024-03-15,0.21,19,365,1,
968844,Walk 2 Rainey|Lake|DT|Fence Yard|Open Charm House,5289039,Christina,,78702,30.254005,-97.726784,Entire home/apt,,3,188,2024-12-31,1.40,2,0,30,
968883,The Forest Retreat,169512,Charlotte,,78704,30.24467,-97.73792,Entire home/apt,178,186,39,2024-12-04,0.31,3,68,5,
974793,Magical Treehouse - Centrally Located,997756,Christina,,78704,30.25659,-97.75431,Entire home/apt,1000,7,10,2022-11-29,0.20,1,362,0,
975992,SXSW Restored Church Sleeps 9,5245644,David,,78721,30.27753,-97.68522,Entire home/apt,,5,0,,,1,2,0,
977492,Private Studio in Modern Crash Pad,4725234,Roman,,78702,30.25344,-97.72421,Entire home/apt,199,2,673,2025-03-02,4.61,3,87,37,
977906,Hyde Park Treehouse Apartment,5350399,Chris,,78705,30.2989,-97.73169,Private room,84,3,11,2024-03-16,0.15,2,362,1,
978089,Private Bedroom for SXSW,5352009,Daniel,,78722,30.28573,-97.72013,Private room,,1,1,2013-03-12,0.01,1,0,0,
980424,Austin Vibe! Walk Downtown: 4 Blocks to E 6th St,5367671,Jeremy,,78702,30.25878,-97.72347,Entire home/apt,629,2,166,2025-02-25,1.24,3,95,9,
980785,SXSW Hi-Rise Apartment!!!!,4255546,Matt,,78705,30.28408,-97.74417,Private room,,1,0,,,1,0,0,
981928,Cozy Casita with Covered Parking,3052973,Randi,,78751,30.31193699014404,-97.70962395432868,Entire home/apt,182,2,133,2025-03-13,6.67,1,66,84,
985426,Private Bedroom Near Downtown & UT in East Austin!,1726785,Sid,,78702,30.27498,-97.704,Private room,48,30,34,2025-01-21,0.23,4,330,3,
986684,2/1 House in East Austin.,5414607,Jan (Johnny),,78702,30.259,-97.72237,Entire home/apt,301,1,41,2025-02-24,0.31,2,329,11,
999823,Fantastic 2 Bedroom Guesthouse - Heart of SoCo,6386445,Nan,,78704,30.24689,-97.75171,Entire home/apt,,3,363,2024-10-20,2.77,2,0,3,
1001303,Mid-Century Modern Revivalist Cottage,5467931,Jennifer,,78757,30.33664,-97.72655,Entire home/apt,280,2,89,2024-11-30,0.83,1,126,5,
1024597,Blue Room Downtown Mansion,5641001,Blair,,78701,30.27245,-97.74884,Private room,,3,88,2020-03-10,0.60,1,0,0,
1034604,Central | Private Pool | 5 bed/4 bath house.,5694515,Suzanne,,78704,30.26228,-97.77892,Entire home/apt,1000,2,21,2024-04-21,0.24,1,35,1,
1126920,Authentic Austin - Blocks from SoCo,6182474,Ashley,,78704,30.24554,-97.75536,Entire home/apt,782,2,347,2024-12-16,2.48,2,68,24,
1135629,SXSW Craftsman Cottage,6229799,Yoav,,78702,30.25741,-97.73223,Entire home/apt,908,2,6,2022-03-19,0.04,1,293,0,
1141445,Casa de Desai Large Master Suite!,1726785,Sid,,78702,30.275,-97.70403,Private room,150,30,24,2022-02-13,0.17,4,365,0,
1143126,Entire home/apt in Austin for SXSW,6109200,Adeola,,78705,30.29418,-97.7348,Entire home/apt,,1,0,,,1,0,0,
1144900,Modern Studio on Lady Bird Lake,5520819,Cindy,,78704,30.25473,-97.74363,Entire home/apt,64,90,6,2023-06-07,0.06,1,1,0,
1148536,East Austin HotSpot- perfect for groups,802614,Amit,,78702,30.25548,-97.73635,Entire home/apt,332,2,383,2025-02-23,2.68,3,311,37,
1157268,The Convention Center's Grand Loft,4929310,Ryan,,78701,30.26429,-97.74138,Entire home/apt,969,1,248,2025-02-17,1.76,28,3,17,
1157317,The Cosmo at the Convention Center Walk Score 99!,4929310,Ryan,,78701,30.26632,-97.74129,Entire home/apt,1224,1,207,2024-10-13,1.50,28,348,8,
1162922,Downtown Poolside Getaway On 4th - Walk Score 99,4929310,Ryan,,78701,30.26492,-97.74243,Entire home/apt,690,1,249,2025-02-26,1.76,28,335,20,
1165854,Duplex set up as a Corporate Suite,5766765,Holly,,78704,30.25592,-97.75639,Entire home/apt,145,29,46,2024-11-26,0.42,2,7,4,
1197928,"PERFECT FOR ACL  3 bedroom, 2 bath, 2 living rooms",6458257,Marty,,78745,30.21723,-97.79961,Entire home/apt,,2,0,,,1,0,0,
1203093,Tranquil Austin Yurt Life - Organic & Non-toxic,6571431,Barbie,,78749,30.228053431374118,-97.85980423541945,Entire home/apt,214,2,1,2024-03-10,0.08,1,268,1,
1206482,Stunning Urban Oasis in SoCo/Travis Heights,3404088,Theresa,,78704,30.24166,-97.75079,Entire home/apt,267,1,11,2024-10-21,0.08,1,3,1,
1213690,Open and Spacious Bungalow w/ Kings in East DT,2436512,Crystal,,78702,30.25766,-97.72323,Entire home/apt,670,1,688,2025-02-25,4.83,7,1,47,
1242559,Harmony House - Central Austin,582827,Troy,,78731,30.32006,-97.75067,Entire home/apt,300,30,9,2017-10-09,0.06,2,173,0,
1255816,Trendy Travis Heights Flat,427519,Anne,,78704,30.24357,-97.74217,Entire home/apt,131,1,676,2025-03-05,4.75,1,0,40,
1265154,"Walk, free bike to DT, UT, Moody's,Fiber Internet",1927941,Monica,,78702,30.27879,-97.71672,Private room,,3,79,2025-01-19,0.61,2,0,8,
1278532,Spacious Retreat in East Downtown,2436512,Crystal,,78702,30.25635,-97.72405,Entire home/apt,270,1,820,2025-02-17,5.79,7,4,40,
1296548,Vacation Home w/ Whole Home Air Cleaner & Jacuzzi,4035731,Matt & Amy,,78723,30.29379,-97.68572,Entire home/apt,201,28,7,2022-02-24,0.06,2,74,0,
1299849,North Austin Haven,2317615,Joley,,78758,30.4124,-97.70232,Entire home/apt,,3,0,,,1,115,0,
1305257,Comfy Private Guest Room on a Great Street,7096463,Robin And Mike,,78704,30.24656,-97.75935,Private room,71,2,196,2025-02-16,1.46,2,60,11,
1305261,South Austin Cool and Comfy Home,7096463,Robin And Mike,,78704,30.24517,-97.7613,Entire home/apt,319,3,14,2024-10-20,0.11,2,12,2,
1307181,Barton Cottage above The Spring,4882441,Valentina,,78704,30.26316,-97.76453,Entire home/apt,375,3,41,2024-12-31,0.32,2,175,17,
1317291,SunnyPrivate Spacious Flat wParking,1742462,Jacob,,78702,30.2525,-97.71672,Entire home/apt,,30,146,2022-05-25,1.04,1,0,0,
1321453,Private room in ATX,7090261,Brendan,,78741,30.2281,-97.72656,Private room,,1,0,,,1,0,0,
1327668,Spacious  Sunny Garden Oasis,739362,Barbara,,78757,30.33974,-97.74574,Private room,,2,194,2024-12-22,1.38,8,0,3,
1342654,512 Bouldin Bliss: Your Perfect Austin Getaway,7281438,Lawrence,,78704,30.25974,-97.75369,Entire home/apt,321,3,242,2025-02-22,1.74,2,258,36,
1343707,West Lake Hills Retreat Near Downtown,7284062,Anita,,78746,30.31498,-97.80123,Entire home/apt,690,3,65,2024-03-03,0.59,1,182,0,
2183136,LEASE: Gorgeous 2-Home Compound,750379,Teresa & Rino,,78704,30.24848,-97.75533,Entire home/apt,5000,30,0,,,1,3,0,
2187256,Modern Zen Oasis - Loft in the Canopy,11152728,Jon,,78702,30.278,-97.70499,Private room,95,2,26,2018-05-19,0.19,3,313,0,
2189386,Luxury & Convinience Downtown Lake,2863744,Justin,,78701,30.26897,-97.75085,Entire home/apt,1200,2,18,2018-10-08,0.13,1,4,0,
2189688,Modern loft in the heart of E 6th,11167488,Timothy,,78702,30.25956,-97.72919,Entire home/apt,465,6,1,2015-03-23,0.01,1,362,0,
2198635,Beautiful Northwest Hills duplex,11215879,Barton,,78731,30.3499,-97.75049,Entire home/apt,218,2,83,2024-12-30,0.62,1,360,3,
2208270,Renovated Eastside Mid-Century Duplex,11263914,David,,78722,30.29395,-97.71336,Entire home/apt,,5,206,2024-12-26,1.54,4,0,9,
2223634,~ Walk to it all ~ Private Bungalow ~ Fenced Yard,80406,Dani,,78704,30.24572,-97.74816,Entire home/apt,332,3,360,2025-02-17,2.72,6,236,17,
2227288,"Private room, mins from Zilker and the greenbelt",11366658,Atif,,78746,30.25611,-97.79028,Private room,,3,2,2014-10-15,0.01,1,0,0,
2227564,Private loft available for SXSW,11367937,Steph,,78722,30.28887,-97.71731,Entire home/apt,,2,0,,,1,0,0,
751847,"Large Dining, Open Floor Plan by AustinGetaways",487072,Greg & Amanda,,78757,30.36084,-97.72593,Entire home/apt,272,45,147,2024-07-31,1.12,11,69,4,
760036,Luxury urban loft downtown Austin,4005799,Gabe,,78701,30.26836,-97.74724,Entire home/apt,195,14,8,2024-12-14,0.16,1,236,1,
761955,Gorgeous Modern Home in Zilker,11762795,Mandi,,78704,30.24852,-97.78277,Entire home/apt,1000,3,6,2017-03-13,0.04,1,365,0,
763084,SXSW Central Austin Home,4022974,Mary K.,,78703,30.29624,-97.77349,Entire home/apt,1999,3,1,2014-03-11,0.01,1,1,0,
765117,"F1 FANS  S. Austin, 6 mi to capital",4033615,Karen,,78745,30.21366,-97.81559,Private room,,1,0,,,1,0,0,
765450,The Coffey Grounds Cabin with NO Cleaning Fees,4035868,Carolyn,,78756,30.32255,-97.73869,Entire home/apt,325,1,183,2025-03-08,1.90,1,174,22,
771437,S. Austin Home,4070275,Daniel,,78745,30.22437,-97.78495,Private room,,1,7,2017-10-22,0.06,1,0,0,
1349780,"4BR Hill Country Home SXSW, ACL, F1",7323557,Kathryn,,78735,30.25285,-97.83055,Entire home/apt,383,2,51,2024-11-10,0.37,2,286,4,
1388265,Cha-Cha-Cha!,739362,Barbara,,78757,30.33892,-97.74536,Entire home/apt,599,3,225,2025-01-24,1.68,8,270,15,
1397983,"palms, pines and cacti",7547072,Kathleen,,78704,30.24813,-97.79337,Entire home/apt,155,2,23,2024-10-13,0.18,1,352,1,
1398635,The Crow cottage near UT & downtown-most walkable,7386854,Lindsey,,78705,30.3,-97.74368,Entire home/apt,116,2,380,2025-02-23,2.72,2,326,34,
1398702,South Austin Two Story Charmer!,7089800,Sharon,,78749,30.20530365649008,-97.84295603161002,Entire home/apt,250,1,3,2024-03-17,0.12,1,4,2,
1401705,#Private Room- 10 Mins to Downtown,7567467,Chalu,,78752,30.32674,-97.68213,Private room,,1,273,2023-11-03,1.93,12,0,0,
1428582,Single Malt Manor | Downtown Austin,814883,Kristen,,78702,30.2660044,-97.7312213,Entire home/apt,1152,1,329,2025-02-16,2.59,13,324,14,
1441538,Tarrytown Colonial Farmhouse with Resort Pool,6932708,Blake,,78703,30.29012,-97.7623,Entire home/apt,1750,3,1,2021-07-31,0.02,2,2,0,
1461266,Spacious Hyde Park Guest House,578211,Pete,,78751,30.30247,-97.72771,Entire home/apt,114,20,80,2025-03-01,0.57,10,339,4,
